id,skill,num_rel_jobs,main_city,city,state,latitude,longitude,population_2013,created_at,updated_at
413,MySQL,19,"Los Angeles, CA",El Segundo,California,34.052234,-118.243685,16924,0000-00-00 00:00:00,0000-00-00 00:00:00
414,iOS,23,"Los Angeles, CA",El Segundo,California,34.052234,-118.243685,16924,0000-00-00 00:00:00,0000-00-00 00:00:00
415,MongoDB,2,"Los Angeles, CA",El Segundo,California,34.052234,-118.243685,16924,0000-00-00 00:00:00,0000-00-00 00:00:00
416,PHP,14,"Los Angeles, CA",El Segundo,California,34.052234,-118.243685,16924,0000-00-00 00:00:00,0000-00-00 00:00:00
417,Ruby,15,"Los Angeles, CA",El Segundo,California,34.052234,-118.243685,16924,0000-00-00 00:00:00,0000-00-00 00:00:00
418,Android,11,"Los Angeles, CA",El Segundo,California,34.052234,-118.243685,16924,0000-00-00 00:00:00,0000-00-00 00:00:00
419,.NET,58,"Los Angeles, CA",El Segundo,California,34.052234,-118.243685,16924,0000-00-00 00:00:00,0000-00-00 00:00:00
420,Python,48,"Los Angeles, CA",El Segundo,California,34.052234,-118.243685,16924,0000-00-00 00:00:00,0000-00-00 00:00:00
421,Java,89,"Los Angeles, CA",El Segundo,California,34.052234,-118.243685,16924,0000-00-00 00:00:00,0000-00-00 00:00:00
422,Javascript,14,"San Francisco, CA",Emeryville,California,37.774929,-122.419416,10777,0000-00-00 00:00:00,0000-00-00 00:00:00
423,Java,33,"San Francisco, CA",Emeryville,California,37.774929,-122.419416,10777,0000-00-00 00:00:00,0000-00-00 00:00:00
424,PHP,11,"San Francisco, CA",Emeryville,California,37.774929,-122.419416,10777,0000-00-00 00:00:00,0000-00-00 00:00:00
425,Ruby,24,"San Francisco, CA",Emeryville,California,37.774929,-122.419416,10777,0000-00-00 00:00:00,0000-00-00 00:00:00
426,NoSQL,9,"San Francisco, CA",Emeryville,California,37.774929,-122.419416,10777,0000-00-00 00:00:00,0000-00-00 00:00:00
427,MySQL,11,"San Francisco, CA",Emeryville,California,37.774929,-122.419416,10777,0000-00-00 00:00:00,0000-00-00 00:00:00
428,C++,22,"San Francisco, CA",Emeryville,California,37.774929,-122.419416,10777,0000-00-00 00:00:00,0000-00-00 00:00:00
429,iOS,15,"San Francisco, CA",Emeryville,California,37.774929,-122.419416,10777,0000-00-00 00:00:00,0000-00-00 00:00:00
430,Android,15,"San Francisco, CA",Emeryville,California,37.774929,-122.419416,10777,0000-00-00 00:00:00,0000-00-00 00:00:00
431,Python,25,"San Francisco, CA",Emeryville,California,37.774929,-122.419416,10777,0000-00-00 00:00:00,0000-00-00 00:00:00
432,.NET,20,"San Francisco, CA",Emeryville,California,37.774929,-122.419416,10777,0000-00-00 00:00:00,0000-00-00 00:00:00
433,Javascript,2,"San Diego, CA",Encinitas,California,32.715738,-117.161084,61588,0000-00-00 00:00:00,0000-00-00 00:00:00
434,Java,1,"San Diego, CA",Encinitas,California,32.715738,-117.161084,61588,0000-00-00 00:00:00,0000-00-00 00:00:00
435,Ruby,1,"San Diego, CA",Encinitas,California,32.715738,-117.161084,61588,0000-00-00 00:00:00,0000-00-00 00:00:00
436,C++,8,"San Diego, CA",Encinitas,California,32.715738,-117.161084,61588,0000-00-00 00:00:00,0000-00-00 00:00:00
437,iOS,1,"San Diego, CA",Encinitas,California,32.715738,-117.161084,61588,0000-00-00 00:00:00,0000-00-00 00:00:00
438,Android,1,"San Diego, CA",Encinitas,California,32.715738,-117.161084,61588,0000-00-00 00:00:00,0000-00-00 00:00:00
439,.NET,2,"San Diego, CA",Encinitas,California,32.715738,-117.161084,61588,0000-00-00 00:00:00,0000-00-00 00:00:00
440,Ruby,1,"San Francisco, CA",Fairfax,California,37.774929,-122.419416,7607,0000-00-00 00:00:00,0000-00-00 00:00:00
441,Python,1,"San Francisco, CA",Fairfax,California,37.774929,-122.419416,7607,0000-00-00 00:00:00,0000-00-00 00:00:00
442,Python,21,"San Francisco, CA",Foster City,California,37.774929,-122.419416,32377,0000-00-00 00:00:00,0000-00-00 00:00:00
443,C++,22,"San Francisco, CA",Foster City,California,37.774929,-122.419416,32377,0000-00-00 00:00:00,0000-00-00 00:00:00
444,.NET,32,"San Francisco, CA",Foster City,California,37.774929,-122.419416,32377,0000-00-00 00:00:00,0000-00-00 00:00:00
445,NoSQL,14,"San Francisco, CA",Foster City,California,37.774929,-122.419416,32377,0000-00-00 00:00:00,0000-00-00 00:00:00
446,Ruby,16,"San Francisco, CA",Foster City,California,37.774929,-122.419416,32377,0000-00-00 00:00:00,0000-00-00 00:00:00
447,Java,38,"San Francisco, CA",Foster City,California,37.774929,-122.419416,32377,0000-00-00 00:00:00,0000-00-00 00:00:00
448,PHP,7,"San Francisco, CA",Foster City,California,37.774929,-122.419416,32377,0000-00-00 00:00:00,0000-00-00 00:00:00
449,Javascript,20,"San Francisco, CA",Foster City,California,37.774929,-122.419416,32377,0000-00-00 00:00:00,0000-00-00 00:00:00
450,MySQL,15,"San Francisco, CA",Foster City,California,37.774929,-122.419416,32377,0000-00-00 00:00:00,0000-00-00 00:00:00
451,iOS,16,"San Francisco, CA",Foster City,California,37.774929,-122.419416,32377,0000-00-00 00:00:00,0000-00-00 00:00:00
452,Android,16,"San Francisco, CA",Foster City,California,37.774929,-122.419416,32377,0000-00-00 00:00:00,0000-00-00 00:00:00
453,NoSQL,2,"San Jose, CA",Fremont,California,37.338208,-121.886329,224922,0000-00-00 00:00:00,0000-00-00 00:00:00
454,Android,13,"San Jose, CA",Fremont,California,37.338208,-121.886329,224922,0000-00-00 00:00:00,0000-00-00 00:00:00
455,C++,38,"San Jose, CA",Fremont,California,37.338208,-121.886329,224922,0000-00-00 00:00:00,0000-00-00 00:00:00
456,Python,23,"San Jose, CA",Fremont,California,37.338208,-121.886329,224922,0000-00-00 00:00:00,0000-00-00 00:00:00
457,Ruby,6,"San Jose, CA",Fremont,California,37.338208,-121.886329,224922,0000-00-00 00:00:00,0000-00-00 00:00:00
458,.NET,39,"San Jose, CA",Fremont,California,37.338208,-121.886329,224922,0000-00-00 00:00:00,0000-00-00 00:00:00
459,Java,24,"San Jose, CA",Fremont,California,37.338208,-121.886329,224922,0000-00-00 00:00:00,0000-00-00 00:00:00
460,PHP,15,"San Jose, CA",Fremont,California,37.338208,-121.886329,224922,0000-00-00 00:00:00,0000-00-00 00:00:00
461,MySQL,16,"San Jose, CA",Fremont,California,37.338208,-121.886329,224922,0000-00-00 00:00:00,0000-00-00 00:00:00
462,iOS,11,"San Jose, CA",Fremont,California,37.338208,-121.886329,224922,0000-00-00 00:00:00,0000-00-00 00:00:00
463,Javascript,23,"San Jose, CA",Fremont,California,37.338208,-121.886329,224922,0000-00-00 00:00:00,0000-00-00 00:00:00
464,C++,14,"Los Angeles, CA",Fullerton,California,34.052234,-118.243685,138981,0000-00-00 00:00:00,0000-00-00 00:00:00
465,Python,2,"Los Angeles, CA",Fullerton,California,34.052234,-118.243685,138981,0000-00-00 00:00:00,0000-00-00 00:00:00
466,.NET,9,"Los Angeles, CA",Fullerton,California,34.052234,-118.243685,138981,0000-00-00 00:00:00,0000-00-00 00:00:00
467,Java,1,"Los Angeles, CA",Fullerton,California,34.052234,-118.243685,138981,0000-00-00 00:00:00,0000-00-00 00:00:00
468,PHP,2,"Los Angeles, CA",Fullerton,California,34.052234,-118.243685,138981,0000-00-00 00:00:00,0000-00-00 00:00:00
